DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIANESIA;92874.45;92874.45;0.0;0.0;0.0;0.0;9644.72;9644.72;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIANIA;1712587.8;1712587.8;0.0;0.0;0.0;0.0;370572.84;374668.42;4095.58
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIANIRA;35147.37;35147.37;0.0;0.0;0.0;0.0;4113.15;4113.15;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIAS;32946.96;32946.96;0.0;0.0;0.0;0.0;770.86;770.86;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOIATUBA;111363.48;111363.48;0.0;0.0;0.0;0.0;7157.6;7157.6;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GOUVELANDIA;24563.89;24563.89;0.0;0.0;0.0;0.0;346.73;346.73;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GUAPO;12216.52;12216.52;0.0;0.0;0.0;0.0;1645.3700000000001;1645.3700000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GUARAITA;6544.95;6544.95;0.0;0.0;0.0;0.0;70.61;70.61;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"GUARANI DE GOIAS";10824.31;10824.31;0.0;0.0;0.0;0.0;370.14;370.14;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;GUARINOS;8444.37;8444.37;0.0;0.0;0.0;0.0;;;
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;HEITORAI;7313.6900000000005;7313.6900000000005;0.0;0.0;0.0;0.0;198.32;198.32;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;HIDROLANDIA;36007.770000000004;36007.770000000004;0.0;0.0;0.0;0.0;2368.69;2368.69;0.0
